id,price,latitude,longitude,room_type,minimum_nights,number_of_reviews,availability_365
8551560,220.0,30.241159999999997,-97.73459,Entire home/apt,7,16,0
8554989,350.0,30.26355,-97.76375999999999,Shared room,1,2,0
8555708,250.0,30.324440000000003,-97.72663,Entire home/apt,7,0,363
8569523,250.0,30.28261,-97.70721999999999,Entire home/apt,1,1,0
8577438,300.0,30.28548,-97.70600999999999,Entire home/apt,1,0,0
8577931,150.0,30.408,-97.69668,Entire home/apt,2,27,0
8580033,52.0,30.25747,-97.74718,Private room,3,69,0
8581191,115.0,30.26015,-97.7872,Entire home/apt,1,1,0
8592302,52.0,30.403290000000002,-97.64917,Private room,2,58,0
8594813,100.0,30.287940000000003,-97.74961,Entire home/apt,1,0,0
8594847,65.0,30.309070000000002,-97.71781999999999,Private room,1,28,0
8595301,325.0,30.25238,-97.72468,Entire home/apt,2,3,0
8595706,400.0,30.28773,-97.72529,Entire home/apt,1,0,0
8607291,150.0,30.26966,-97.7897,Entire home/apt,5,4,330
8609241,160.0,30.264909999999997,-97.76250999999999,Private room,1,1,0
8609590,98.0,30.247729999999997,-97.76478,Entire home/apt,30,183,302
8609730,200.0,30.207340000000002,-97.77541,Entire home/apt,1,0,0
8611299,75.0,30.29601,-97.74459,Private room,1,0,0
8613434,125.0,30.245379999999997,-97.75378,Entire home/apt,2,0,0
8614178,150.0,30.253690000000002,-97.79574000000001,Entire home/apt,1,1,363
8614516,80.0,30.274540000000002,-97.76459,Entire home/apt,1,3,0
8628573,149.0,30.26264,-97.66913000000001,Entire home/apt,2,1,0
8630661,300.0,30.26241,-97.77556,Entire home/apt,1,0,0
8635264,200.0,30.2872,-97.71875,Private room,1,0,0
8636306,250.0,30.29614,-97.81769,Entire home/apt,1,0,0
8648604,200.0,30.31584,-97.70074,Private room,1,1,0
8649571,600.0,30.27492,-97.71955,Entire home/apt,1,0,0
8654269,300.0,30.239359999999998,-97.75123,Private room,1,0,365
8663006,73.0,30.285559999999997,-97.71426,Entire home/apt,2,33,0
8665469,149.0,30.24022,-97.69554000000001,Private room,1,0,0
8668966,76.0,30.15755,-97.96948,Entire home/apt,2,226,159
8670731,83.0,30.268359999999998,-97.80815,Private room,1,8,365
8671908,75.0,30.17673,-97.84573,Entire home/apt,31,56,11
8672128,299.0,30.25907,-97.79013,Entire home/apt,1,0,0
8672626,424.0,30.244970000000002,-97.76461,Entire home/apt,2,5,0
8674351,83.0,30.269740000000002,-97.80895,Private room,1,7,365
8688394,100.0,30.30955,-97.68768,Entire home/apt,30,18,286
8689127,182.0,30.36686,-97.65319000000001,Private room,1,1,365
8691146,300.0,30.286559999999998,-97.76538000000001,Entire home/apt,1,0,0
8697580,200.0,30.257409999999997,-97.76332,Entire home/apt,1,3,0
8703781,110.0,30.229390000000002,-97.79395,Entire home/apt,2,138,64
8722133,333.0,30.259220000000003,-97.74707,Entire home/apt,1,1,0
8740144,90.0,30.22578,-97.78686,Entire home/apt,30,2,1
8740538,80.0,30.282429999999998,-97.68183,Entire home/apt,3,1,0
8740559,325.0,30.2413,-97.73751,Entire home/apt,7,14,103
8743900,109.0,30.23173,-97.73234000000001,Entire home/apt,2,5,0
8756436,250.0,30.28133,-97.77212,Entire home/apt,1,0,0
8756544,200.0,30.2328,-97.7535,Entire home/apt,31,36,90
8761924,189.0,30.22356,-97.75531,Entire home/apt,1,0,0
8762934,95.0,30.259209999999996,-97.77485,Entire home/apt,30,1,0
8773086,150.0,30.2761,-97.84208000000001,Entire home/apt,1,0,0
8775493,104.0,30.23865,-97.74588,Entire home/apt,2,279,352
8783699,69.0,30.226440000000004,-97.75435999999999,Entire home/apt,2,201,292
8811995,150.0,30.31884,-97.69463,Entire home/apt,1,0,0
8813853,99.0,30.20706,-97.81253000000001,Private room,1,0,0
8814298,250.0,30.26473,-97.74686,Entire home/apt,2,2,0
8826075,89.0,30.355490000000003,-97.73517,Entire home/apt,30,17,126
8843728,295.0,30.35489,-97.79133,Entire home/apt,1,0,0
8880973,79.0,30.28459,-97.76274000000001,Entire home/apt,1,386,343
8908560,350.0,30.222040000000003,-97.85584,Private room,1,0,0
8909702,315.0,30.25041,-97.74508,Entire home/apt,1,0,365
8915312,109.0,30.35823,-97.72766999999999,Entire home/apt,2,49,0
8920025,82.0,30.261570000000003,-97.73319000000001,Entire home/apt,1,267,329
8926402,215.0,30.40307,-97.76719,Entire home/apt,2,247,33
8980721,97.0,30.440509999999996,-97.78001,Entire home/apt,3,13,0
8985401,150.0,30.23862,-97.76564,Entire home/apt,3,2,365
8989373,70.0,30.294159999999998,-97.71755999999999,Entire home/apt,1,6,0
9010732,150.0,30.29,-97.74615,Private room,3,0,0
9011892,350.0,30.2905,-97.74665,Entire home/apt,3,1,0
9012503,150.0,30.248009999999997,-97.74373,Entire home/apt,2,8,348
9012909,150.0,30.24665,-97.74413,Entire home/apt,2,8,1
9013058,150.0,30.247609999999998,-97.74535,Entire home/apt,2,10,348
9028362,94.0,30.34292,-97.77036,Entire home/apt,1,0,0
9049310,336.0,30.19913,-97.77709,Entire home/apt,2,2,365
9055134,120.0,30.28398,-97.70443,Shared room,1,0,365
9072951,76.0,30.455740000000002,-97.80582,Private room,1,0,0
9113180,109.0,30.27617,-97.72,Entire home/apt,2,135,233
9128459,108.0,30.244059999999998,-97.78206999999999,Private room,2,0,0
9128884,100.0,30.34562,-97.75243,Private room,5,34,365
9136983,139.0,30.27781,-97.71897,Entire home/apt,3,234,37
9137791,500.0,30.23892,-97.75605,Entire home/apt,4,12,162
9149808,200.0,30.24888,-97.73892,Entire home/apt,1,0,0
9157222,228.0,30.275340000000003,-97.70688,Entire home/apt,3,144,318
9163030,300.0,30.267509999999998,-97.72184,Entire home/apt,3,3,0
9182645,150.0,30.269379999999998,-97.74259,Entire home/apt,2,21,342
9194049,225.0,30.290059999999997,-98.05335,Entire home/apt,2,86,54
9219124,300.0,30.35766,-97.7955,Entire home/apt,1,0,0
9256330,90.0,30.29035,-97.72184,Entire home/apt,7,0,0
9261455,117.0,30.26551,-97.74125,Entire home/apt,1,304,291
9281212,170.0,30.249270000000003,-97.72315,Entire home/apt,3,49,173
9290254,500.0,30.379409999999996,-97.97685,Entire home/apt,3,6,365
9301420,125.0,30.299970000000002,-97.70606,Shared room,1,0,0
9301824,100.0,30.29908,-97.70872,Entire home/apt,1,4,0
9302845,150.0,30.32708,-97.9748,Entire home/apt,2,1,88
9304254,275.0,30.244979999999998,-97.73328000000001,Entire home/apt,2,0,0
9386774,200.0,30.25824,-97.73974,Entire home/apt,7,0,0
9392278,75.0,30.31195,-97.73369,Private room,1,1,0
9405852,150.0,30.2921,-97.69984000000001,Entire home/apt,2,102,171
9408680,150.0,30.25015,-97.78705,Entire home/apt,30,14,0
9409777,200.0,30.211940000000002,-97.79249,Entire home/apt,90,18,10
9430475,170.0,30.344359999999998,-97.71846,Entire home/apt,3,47,0
9434045,100.0,30.23985,-97.74055,Entire home/apt,2,22,0
9445559,185.0,30.273809999999997,-97.70597,Entire home/apt,1,25,359
9470709,150.0,30.28411,-97.75836,Entire home/apt,2,9,0
9472636,89.0,30.24219,-97.71075,Private room,1,1,0
9479064,100.0,30.29079,-97.7218,Entire home/apt,1,0,0
9479911,65.0,30.1768,-97.7536,Entire home/apt,1,2,0
9490527,100.0,30.25865,-97.74989000000001,Entire home/apt,29,13,287
9491998,150.0,30.251079999999998,-97.71761,Entire home/apt,3,82,353
9500935,99.5,30.26718,-97.74145,Shared room,1,1,0
9509077,135.0,30.26581,-97.73948,Entire home/apt,2,94,328
9525147,150.0,30.26776,-97.80022,Entire home/apt,2,80,225
9529125,135.0,30.17955,-97.81409000000001,Entire home/apt,1,0,0
9543878,449.0,30.259040000000002,-97.7182,Entire home/apt,2,153,0
9559710,90.0,30.28913,-97.74434000000001,Entire home/apt,3,1,0
9638144,156.0,30.447,-97.76093,Private room,1,14,0
9664077,53.0,30.33493,-97.71710999999999,Entire home/apt,3,126,269
9677205,99.0,30.24237,-97.77165,Private room,2,0,0
9693101,421.0,30.217370000000003,-98.01377,Entire home/apt,2,93,265
9694801,333.0,30.2275,-97.80677,Entire home/apt,28,10,159
9731339,93.0,30.27775,-97.75731,Entire home/apt,1,212,176
9737869,89.0,30.23903,-97.76303,Entire home/apt,2,57,0
9753450,79.0,30.27802,-97.71916,Entire home/apt,1,10,0
9773468,300.0,30.289740000000002,-97.7504,Entire home/apt,3,1,0
9778522,80.0,30.23135,-97.71908,Private room,1,1,0
9778980,75.0,30.22297,-97.78204000000001,Entire home/apt,1,0,0
9792920,80.0,30.240040000000004,-97.7187,Entire home/apt,2,6,0
9803347,85.0,30.24118,-97.75319,Entire home/apt,90,4,365
9813603,400.0,30.24734,-97.7321,Entire home/apt,3,7,0
9840250,439.0,30.218329999999998,-97.89399999999999,Entire home/apt,2,63,306
9868816,90.0,30.268929999999997,-97.72144,Entire home/apt,1,85,219
9902174,79.0,30.31125,-97.74752,Entire home/apt,2,192,256
9903299,245.0,30.36293,-97.73609,Entire home/apt,2,29,0
9909751,200.0,30.272470000000002,-97.7562,Entire home/apt,2,2,0
9917865,150.0,30.2722,-97.75758,Entire home/apt,1,58,0
9924242,150.0,30.293640000000003,-97.72497,Entire home/apt,1,1,0
9934794,400.0,30.25475,-97.74801,Entire home/apt,1,1,0
9935362,105.0,30.33871,-97.85704,Entire home/apt,2,111,0
9936343,460.0,30.248440000000002,-97.73912,Entire home/apt,4,74,348
9941582,495.0,30.23333,-97.74991999999999,Entire home/apt,3,2,0
9951914,90.0,30.224159999999998,-97.77795,Entire home/apt,1,1,0
9968110,200.0,30.28061,-97.75261,Entire home/apt,2,25,0
9986532,116.0,30.35268,-97.86048000000001,Entire home/apt,30,0,226
9997614,84.0,30.29134,-97.74368,Entire home/apt,1,0,0
10012712,650.0,30.24124,-97.75872,Entire home/apt,2,0,88
10015237,148.0,30.274359999999998,-97.75679000000001,Entire home/apt,3,29,132
10042129,299.0,30.28363,-97.76321999999999,Private room,1,4,0
10052537,299.0,30.282740000000004,-97.76358,Private room,1,12,0
10062315,563.0,30.25897,-97.76054,Entire home/apt,4,1,160
10069202,119.0,30.27347,-97.75513000000001,Entire home/apt,1,389,43
10069609,150.0,30.31076,-97.74734000000001,Entire home/apt,1,8,317
10071238,275.0,30.35633,-97.74229,Entire home/apt,7,48,318
10071591,150.0,30.26019,-97.78050999999999,Entire home/apt,30,4,0
10209163,118.0,30.29185,-97.73448,Entire home/apt,30,25,67
10234161,60.0,30.21963,-97.74303,Private room,1,7,163
10248223,625.0,30.335409999999996,-97.82240999999999,Entire home/apt,1,0,0
10254489,137.0,30.31199,-97.72514,Entire home/apt,5,54,310
10268403,300.0,30.25068,-97.72316,Entire home/apt,3,5,0
10268720,305.0,30.239259999999998,-97.73789000000001,Entire home/apt,1,0,0
10308994,179.0,30.317840000000004,-97.6775,Entire home/apt,1,94,123
10331035,105.0,30.24601,-97.73953,Entire home/apt,1,349,293
10336181,160.0,30.254720000000002,-97.72031,Entire home/apt,3,157,73
10342442,78.0,30.254820000000002,-97.71522,Private room,2,18,343
10355760,75.0,30.251140000000003,-97.77453,Entire home/apt,4,11,0
10367683,351.0,30.26496,-97.71916999999999,Entire home/apt,6,13,0
10377695,62.0,30.258370000000003,-97.77261999999999,Private room,2,11,0
10382291,87.0,30.312479999999997,-97.69409,Entire home/apt,1,2,0
10391759,71.0,30.248959999999997,-97.85786999999999,Private room,2,11,0
10403040,110.0,30.238640000000004,-97.73615,Entire home/apt,2,54,0
10408722,89.0,30.23582,-97.75773000000001,Entire home/apt,2,46,0
10409985,70.0,30.17783,-97.7671,Entire home/apt,30,49,284
10415975,150.0,30.270909999999997,-97.72976,Entire home/apt,2,5,365
10426783,115.0,30.25635,-97.75480999999999,Entire home/apt,2,165,57
10438327,250.0,30.28456,-97.74750999999999,Entire home/apt,4,1,0
10438383,70.0,30.35707,-97.73785,Entire home/apt,1,2,0
10438567,91.0,30.25092,-97.75928,Entire home/apt,1,157,0
10451030,80.0,30.3359,-97.86715,Entire home/apt,2,52,0
10451710,82.0,30.22594,-97.92948,Entire home/apt,2,293,0
10473026,75.0,30.243740000000003,-97.74638,Entire home/apt,21,1,0
10475500,350.0,30.30622,-97.72440999999999,Entire home/apt,2,0,0
10499836,239.0,30.358079999999998,-97.68435,Entire home/apt,1,44,30
10501614,76.0,30.200509999999998,-97.8315,Private room,2,3,0
10518831,150.0,30.264709999999997,-97.74318000000001,Entire home/apt,1,0,365
10524453,150.0,30.270290000000003,-97.75428000000001,Entire home/apt,2,0,0
10526238,100.0,30.249609999999997,-97.73801999999999,Entire home/apt,4,1,0
10540208,500.0,30.323159999999998,-97.78886999999999,Entire home/apt,2,43,30
10541666,65.0,30.271340000000002,-97.71906,Private room,1,53,0
10547716,688.0,30.24982,-97.76926,Entire home/apt,2,12,0
10551854,75.0,30.30511,-97.72662,Entire home/apt,1,0,0
10569418,500.0,30.24635,-97.74859000000001,Entire home/apt,2,1,0
10576585,68.0,30.24308,-97.75950999999999,Private room,1,181,1
10576853,120.0,30.2347,-97.78709,Entire home/apt,2,1,0
10586177,450.0,30.30118,-97.70114000000001,Entire home/apt,2,24,267
10588060,200.0,30.23205,-97.75074000000001,Private room,2,0,0
10592588,385.0,30.24525,-97.7671,Entire home/apt,3,8,0
10606818,283.0,30.22875,-97.74058000000001,Entire home/apt,2,26,359
10609096,230.0,30.320859999999996,-97.67662,Entire home/apt,2,93,335
10611619,300.0,30.2425,-97.75263000000001,Entire home/apt,7,7,0
10614407,78.0,30.33905,-97.71931,Entire home/apt,2,8,0
10626331,385.0,30.29212,-97.71736999999999,Entire home/apt,6,0,0
10631929,425.0,30.320059999999998,-97.68193000000001,Entire home/apt,3,1,0
10644981,65.0,30.25133,-97.72327,Entire home/apt,1,228,318
10650399,275.0,30.26087,-97.76483,Entire home/apt,1,0,0
10658992,115.0,30.1882,-97.89195,Private room,1,0,0
10671623,150.0,30.225790000000003,-97.71670999999999,Private room,3,1,0
10685455,495.0,30.227559999999997,-97.73679,Entire home/apt,5,0,1
10694691,129.0,30.27995,-97.76568,Private room,3,13,348
10699500,125.0,30.271390000000004,-97.72935,Private room,3,13,87
10701836,200.0,30.299690000000002,-97.78064,Entire home/apt,2,1,0
10706987,89.0,30.25277,-97.74891,Private room,2,1,0
10709129,150.0,30.300259999999998,-97.7607,Entire home/apt,4,0,178
10711680,401.0,30.21967,-97.77181999999999,Entire home/apt,2,260,171
10721252,400.0,30.215590000000002,-97.8062,Entire home/apt,2,35,12
10725745,396.0,30.386640000000003,-97.95384,Entire home/apt,5,14,317
10726898,99.0,30.29709,-97.74719,Entire home/apt,1,2,0
10732236,345.0,30.311759999999996,-97.7405,Entire home/apt,1,0,0
10733649,150.0,30.43992,-97.75195,Entire home/apt,2,3,365
10751717,150.0,30.24243,-97.73262,Entire home/apt,1,2,0
10764527,150.0,30.32299,-97.73564,Entire home/apt,2,0,0
10764579,500.0,30.286640000000002,-97.73398,Private room,1,0,0
10767302,150.0,30.25771,-97.72567,Entire home/apt,2,0,364
10768287,295.0,30.29307,-97.70388,Entire home/apt,2,54,0
10769346,150.0,30.25075,-97.72679000000001,Entire home/apt,5,0,0
10769659,136.0,30.239279999999997,-97.73464,Entire home/apt,2,128,75
10770009,449.0,30.258229999999998,-97.71538000000001,Entire home/apt,1,0,0
10784670,350.0,30.255,-97.74748000000001,Entire home/apt,1,4,0
10784973,500.0,30.24247,-97.72534,Entire home/apt,3,1,0
10789818,199.0,30.244529999999997,-97.73807,Entire home/apt,2,6,0
10799894,99.0,30.34458,-97.71627,Entire home/apt,2,22,42
10805216,250.0,30.28973,-97.70964000000001,Entire home/apt,1,0,0
10808197,150.0,30.27498,-97.72847,Entire home/apt,3,29,358
10825011,100.0,30.29265,-97.72375,Entire home/apt,1,0,0
10825723,125.0,30.280379999999997,-97.71011999999999,Entire home/apt,2,264,345
10836191,600.0,30.27295,-97.7477,Entire home/apt,1,5,0
10839662,625.0,30.247220000000002,-97.75088000000001,Entire home/apt,3,5,0
10839733,227.0,30.309509999999996,-97.7212,Entire home/apt,30,24,90
10846076,185.0,30.260070000000002,-97.76944,Entire home/apt,2,29,365
10856933,300.0,30.28077,-97.75877,Entire home/apt,1,1,0
10859293,90.0,30.2643,-97.70813000000001,Entire home/apt,1,201,81
10882327,175.0,30.35329,-97.74667,Entire home/apt,2,7,365
10882393,73.0,30.22973,-97.73648,Entire home/apt,60,21,363
10885857,111.0,30.3339,-97.71837,Entire home/apt,2,7,0
10886250,150.0,30.239,-97.74653,Entire home/apt,1,0,0
10886605,180.0,30.29311,-97.73395,Entire home/apt,1,2,0
10899205,250.0,30.39975,-97.69768,Entire home/apt,7,0,0
10899325,67.0,30.22403,-97.78099,Private room,1,258,288
10902028,350.0,30.355829999999997,-97.79024,Entire home/apt,5,0,0
10909360,189.0,30.233690000000003,-97.76776,Entire home/apt,3,2,0
10910831,185.0,30.273640000000004,-97.72152,Entire home/apt,2,12,0
10918267,166.0,30.26175,-97.73068,Entire home/apt,1,36,135
10922191,86.0,30.310640000000003,-97.73148,Entire home/apt,21,231,317
10924553,199.0,30.207209999999996,-97.85283000000001,Entire home/apt,1,1,0
10925975,150.0,30.25507,-97.73147,Entire home/apt,3,0,0
10944023,80.0,30.32382,-97.73566,Private room,2,3,0
10944908,314.0,30.31144,-97.69752,Entire home/apt,1,1,0
10959672,120.0,30.19592,-97.82033,Entire home/apt,2,19,0
10960256,250.0,30.240509999999997,-97.78001,Entire home/apt,1,1,0
10970106,554.0,30.25194,-97.71682,Entire home/apt,5,11,0
10982852,100.0,30.235,-97.76474,Entire home/apt,1,5,0
10984471,89.0,30.251459999999998,-97.71719,Entire home/apt,2,5,0
10985692,375.0,30.25753,-97.74765,Entire home/apt,2,4,0
10987590,195.0,30.2778,-97.70563,Entire home/apt,3,3,0
10988557,110.0,30.2496,-97.78239,Entire home/apt,1,342,340
10993131,325.0,30.2676,-97.7543,Entire home/apt,3,0,0
10995390,350.0,30.23034,-97.72608000000001,Entire home/apt,1,1,0
10995584,250.0,30.25518,-97.74693,Entire home/apt,1,0,0
10996085,200.0,30.278909999999996,-97.72063,Entire home/apt,2,0,0
11008164,258.0,30.296609999999998,-97.74821999999999,Entire home/apt,2,34,284
11014587,200.0,30.23927,-97.71274,Private room,1,0,365
11020832,599.0,30.25408,-97.74701999999999,Entire home/apt,3,1,0
11022094,81.0,30.370520000000003,-97.70796999999999,Private room,30,0,90
11034674,195.0,30.37398,-97.84215999999999,Entire home/apt,3,2,126
11047093,94.0,30.28264,-97.74575,Entire home/apt,2,11,0
11051606,215.0,30.245820000000002,-97.74637,Entire home/apt,30,102,0
11061484,150.0,30.30495,-97.72379000000001,Entire home/apt,175,5,0
11067353,400.0,30.26735,-97.73984,Shared room,1,0,0
11068604,80.0,30.2695,-97.80873000000001,Private room,1,2,365
11087992,150.0,30.32603,-97.80991999999999,Entire home/apt,3,0,0
11088058,100.0,30.403859999999998,-97.64694,Private room,1,0,365
11098003,575.0,30.27298,-97.76142,Entire home/apt,1,1,0
11099663,75.0,30.221709999999998,-97.78151,Entire home/apt,2,137,0
11099975,150.0,30.31284,-97.7103,Entire home/apt,1,1,0
11100163,100.0,30.25129,-97.72122,Entire home/apt,1,1,0
11101584,120.0,30.241840000000003,-97.74136,Entire home/apt,3,62,0
11102000,170.0,30.35035,-97.96007,Entire home/apt,28,12,0
11102363,500.0,30.26373,-97.69821999999999,Entire home/apt,2,0,179
11103461,95.0,30.253829999999997,-97.77025,Entire home/apt,3,59,62
11103729,420.0,30.31105,-97.73239000000001,Entire home/apt,3,0,0
11104114,150.0,30.188940000000002,-97.77318000000001,Private room,1,0,0
11105744,200.0,30.24105,-97.71924,Entire home/apt,1,2,0
11112402,99.0,30.222890000000003,-97.81355,Entire home/apt,2,127,336
11112808,281.0,30.241540000000004,-97.77835999999999,Entire home/apt,1,0,0
11116656,500.0,30.34435,-97.78328,Entire home/apt,1,0,0
11119466,128.0,30.245959999999997,-97.76436,Entire home/apt,1,188,5
11122045,181.0,30.24222,-97.75534,Entire home/apt,2,125,70
11124080,150.0,30.23031,-97.78404,Entire home/apt,4,0,365
11135685,65.0,30.31738,-97.69679000000001,Private room,1,1,0
11138951,444.0,30.2607,-97.7788,Entire home/apt,2,1,41
11141629,130.0,30.291120000000003,-97.74795999999999,Entire home/apt,7,3,0
11143943,185.0,30.30207,-97.75441,Entire home/apt,2,2,0
11144632,129.0,30.23191,-97.7339,Entire home/apt,2,28,0
11144738,250.0,30.261409999999998,-97.7294,Entire home/apt,2,193,143
11144966,200.0,30.30071,-97.73474,Entire home/apt,1,0,0
11145002,60.0,30.296090000000003,-97.74508,Private room,1,0,0
11145027,329.0,30.297859999999996,-97.74540999999999,Entire home/apt,5,0,0
11146767,100.0,30.226129999999998,-97.75603000000001,Private room,1,1,0
11147279,249.0,30.313879999999997,-97.7353,Entire home/apt,7,1,0
11147979,300.0,30.23807,-97.76635999999999,Entire home/apt,1,1,0
11162065,94.0,30.22172,-97.72621,Entire home/apt,3,3,0
11163059,69.0,30.29818,-97.71308,Private room,1,1,0
11167048,600.0,30.22621,-97.72057,Entire home/apt,4,0,365
11167261,350.0,30.25354,-97.74874,Shared room,1,2,365
11168033,150.0,30.278940000000002,-97.77171,Entire home/apt,1,0,0
11177374,150.0,30.27634,-97.70831,Entire home/apt,2,1,0
11177690,200.0,30.327509999999997,-97.69227,Private room,3,0,0
11181782,100.0,30.231479999999998,-97.7646,Entire home/apt,1,3,0
11182248,150.0,30.301379999999998,-97.79839,Entire home/apt,4,0,0
11183402,150.0,30.245309999999996,-97.76383,Entire home/apt,5,0,0
11184708,228.0,30.274309999999996,-97.75972,Entire home/apt,13,59,154
11186203,500.0,30.259459999999997,-97.75486,Entire home/apt,1,0,0
11200939,250.0,30.26843,-97.75518000000001,Private room,1,1,0
